Scrape Date (YYYY-MM-DD hh:mm);City;Provider;Location Name;Name of Apartment;Additional info Apartment name;Room Category;Address;Size;Rent (in Ä/All-In);Booking/Rate Type;Other info;Data Comment
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Tiny House in Berlin;;3 Rooms;Prendener Straﬂe, 13059, Berlin;52;1550;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright and peaceful studio in Mitte, Berlin.;;2 Rooms;Niederwallstraﬂe, 10117, Berlin;64;2179;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Amazing, wonderful home located in Berlin Rummelsburg;;4 Rooms;Georg-Lˆwenstein-Straﬂe, 10317, Berlin;100;2000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;WG Zimmer in einer Modernen Mˆblierten Wohnung f¸r Young Professionals oder Studenten (900 EUR Warm pro monat));;2 Rooms;Richterstraﬂe, 12105, Berlin;18;990;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Wonderful attic apartment in the eco-house at the Tiergarten;;2 Rooms;Rauchstraﬂe, 10787, Berlin;90;1700;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Studio in Berlin Airport, Schˆnefeld;;1 Room;Am Flughafen, 12529, Schˆnefeld;21;1390;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Modern penthouse with 20m≤ terrace at Gleisdreieck Park - luxurious living in the heart of Berlin;;2 Rooms;L¸tzowstraﬂe, 10785, Berlin;20;2150;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright fully equipped and newly renovated loft in Grunewald - 5 min to Kurf¸rstendamm;;3 Rooms;Trabener Straﬂe, 14193, Berlin;60;2000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Neubau/Erstbezug Schˆne und helle barrierefreie 2 Zimmer Erdgeschoss mitten in Schˆnefeld;;2 Rooms;Alt Schˆnefeld, 12529, Schˆnefeld;55;1690;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Renovated 3-Room apartment with private balcony in the heart of Neukˆlln;;3 Rooms;Framstraﬂe, 12047, Berlin;70;2097;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Spacious modern home in Friedrichshain: Bedroom + Livingroom with Daybed and Sleep Sofa + Balcony + Kitchen + Bathroom (Shared Flat);;2 Rooms;Karl-Marx-Allee, 10243, Berlin;52;2450;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright, beautiful apartment located in Kreuzberg;;2 Rooms;F¸rbringerstraﬂe, 10961, Berlin;75;3000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Stylish and bright apartment in the heart of Kreuzberg;;2 Rooms;Leuschnerdamm, 10999, Berlin;57;2390;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Top floor three balcony Prenzl'berg Apartment;;2 Rooms;Zelterstraﬂe, 10439, Berlin;75;1895;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Shared architect's loft with 70m≤ terrasse;;1 Room;Gehrenseestraﬂe, 13053, Berlin;70;1150;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Elegant Designer Apartment in one of Berlins most beloved neighborhoods - Schˆneberg;;3 Rooms;Willmanndamm, 10827, Berlin;78;1800;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Wonderful apartment in Berlin Friedenau;;2 Rooms;Stubenrauchstraﬂe, 12357, Berlin;63;2000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Gorgeous home in quiet and vibrant neighbourhood with balcony, Berlin;;3 Rooms;Kleine Alexanderstraﬂe, 10178, Berlin;69;2400;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Zimmer im Altbau-Traum in Charlottenburg;;1 Room;Olivaer Platz, 10707, Berlin;200;1500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;A fully furnished room for rent in an historical building )in the heart of Berlin! (long or short term);;1 Room;Kˆpenicker Straﬂe, 10179, Berlin;108;1190;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Modern 2-room apartment in the heart of Berlin;;2 Rooms;Koppenstraﬂe, 10243, Berlin;58;2499;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Modern and bright home close to city center;;1 Room;Otto-Braun-Straﬂe, 10178, Berlin;31;2256;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright, Peaceful Retreat in Berlinís Trendiest Neighborhood;;3 Rooms;Bˆhmische Straﬂe, 12055, Berlin;85;2100;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;New, modern apartment in Berlin Mitte;;1 Room;Otto-Braun-Straﬂe, 10178, Berlin;26;2381;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Lovely and new flat;;2 Rooms;Neue Schˆnholzer Straﬂe, 13187, Berlin;61;2450;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Spacious loft with private terrace in Berlin;;3 Rooms;Kiefholzstraﬂe, 12437, Berlin;85;1700;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Fully Furnished 2-Bedroom Maisonette with Terrace in Prime Kreuzberg Location;;3 Rooms;Eberhard-Roters-Platz, 10965, Berlin;85;1990;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming and Bright Old-Berlin-Style Appartment in Peaceful Backyard Location with Wonderful Wooden Floors in Berlin-Friedrichshain;;2 Rooms;Voigtstraﬂe, 10247, Berlin;89;2000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful, bright 5-room apartment in trendy Prenzlauer Berg;;4 Rooms;Danziger Straﬂe, 10405, Berlin;85;2100;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Hidden Luxury Gem in Berlin: Exclusive Townhouse with Private Terrace & Garden;;5 Rooms;Auguststraﬂe, 10117, Berlin;121;4500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Quiet flat in Schˆnefeld;;2 Rooms;Angerstraﬂe, 12529, Schˆnefeld;53;1850;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Lovely and wonderful loft in Kreuzberg / Berlin Mitte - top location;;2 Rooms;Markgrafenstraﬂe, 10969, Berlin;60;2590;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful 2-room apartment with roof terrace in Berlin-Mitte;;2 Rooms;Reinhardtstraﬂe, 10117, Berlin;82;1980;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Huge 30 sqm Apartment in the southern outskirts of Berlin - 2 rooms;;2 Rooms;Chemnitzer Straﬂe, 15732, Schulzendorf;40;1950;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;lovely place at the Tiergarten;;5 Rooms;Claudiusstraﬂe, 10557, Berlin;187;3500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Shared flat in furnished first occupancy near Airport BER (Berlin);;2 Rooms;Rathausgasse, 12529, Schˆnefeld;78;790;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Perfect, quiet apartment in Friedrichshain (Berlin), luxury interior, parquet, two balconies, sunny, big bath;;4 Rooms;M¸hsamstraﬂe, 10249, Berlin;82;2100;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Fantastic, cute flat in Westend;;2 Rooms;Marathonallee, 14052, Berlin;75;2099;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Furnished 3-room apartment in Friedrichshain;;3 Rooms;Marchlewskistraﬂe, 10243, Berlin;90;2200;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Neat, gorgeous home in Schˆneberg;;2 Rooms;Passauer Straﬂe, 10789, Berlin;65;2650;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;PERFECT FAMILY SPACE! Bright, beautiful studio in Weiﬂensee;;3 Rooms;Groﬂe Seestraﬂe, 13086, Berlin;94;2190;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;New Building Apartment at Boxhagener Platz;;2 Rooms;G‰rtnerstraﬂe, 10245, Berlin;70;1800;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Warm, family-ready home by the park in Friedrichshain ó perfect for couples and new parents;;3 Rooms;Boxhagener Straﬂe, 10245, Berlin;75;2200;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;In 25 until 30 minutes in the City;;2 Rooms;Pasewalker Straﬂe, 13127, Berlin;70;1900;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;'The View' - Exclusive Penthouse overlooking Berlin;;2 Rooms;Schˆneberger Ufer, 10785, Berlin;86;1990;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright and spacious 4-room apartment;;4 Rooms;Wattstraﬂe, 12459, Berlin;80;2070;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Fantastic 2-room attic apartment with terrace;;2 Rooms;Wilmersdorfer Straﬂe, 10585, Berlin;75;2400;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Pretty & charming suite in Zehlendorf;;4 Rooms;Eitel-Fritz-Straﬂe, 14129, Berlin;90;2100;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming loft in inspiring environment;;2 Rooms;Rodenbergstraﬂe, 10439, Berlin;74;1800;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Spacious 120 m≤ apartment for rent in Berlin-Friedrichshain.;;4 Rooms;Warschauer Straﬂe, 10243, Berlin;25;5600;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Cozy Apartment for 3 People in Friedrichshain, Berlin;;2 Rooms;Schreinerstraﬂe, 10247, Berlin;70;2220;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming, cute apartment - great view!;;3 Rooms;Holzmarktstraﬂe, 10179, Berlin;80;2250;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;"Sun-drenched apartment in the trendy ""Wedding"" Kiez";;3 Rooms;Liebenwalder Straﬂe, 13347, Berlin;80;2000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Fantastic, stylish apartment in Berlin Schˆneberg;;3 Rooms;Gotenstraﬂe, 10829, Berlin;88;1990;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Spacious & beautiful apartment in Wilmersdorf (Berlin);;3 Rooms;Holsteinische Straﬂe, 10717, Berlin;86;1999;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Spacious loft in Friedrichshain;;2 Rooms;Dirschauer Straﬂe, 10245, Berlin;74,4;2000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Gorgeous Loft in the heart of Berlin;;3 Rooms;Rosa-Luxemburg-Straﬂe, 10178, Berlin;110;2900;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Fantastic penthouse apartment in Kˆpenick overlooking the Spree river;;2 Rooms;Lindenstraﬂe, 12555, Berlin;78;1800;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Gorgeous, spacious Loft in the heart of Berlin;;3 Rooms;Rosa-Luxemburg-Straﬂe, 10178, Berlin;110;2900;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Amazing and fantastic suite (Kˆpenick);;3 Rooms;Sterntalerstraﬂe, 12555, Berlin;85;1800;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Sunny Loft with roof terrace - Prenzlauer Berg;;3 Rooms;Schˆnhauser Allee, 10437, Berlin;80;2118;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright Designer Apartment in Kreuzberg ñ Canal Location;;2 Rooms;Reichenberger Straﬂe, 10999, Berlin;80;2200;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;New loft close to city center in Berlin Schˆneberg;;2 Rooms;Meraner Straﬂe, 10825, Berlin;80;2300;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;2 Bedroom- Charming & spacious home (Kreuzberg);;3 Rooms;Schlesische Straﬂe, 10997, Berlin;101;2450;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Exclusive Furnished Altbau Apartment in Schˆneberg ñ 100?m≤ on a Fixed-Term Basis;;3 Rooms;Kalckreuthstraﬂe, 10777, Berlin;100;1970;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Pretty Fully furnished 3 room flat with Balcony in Prenzlauerberg;;3 Rooms;Bornholmer Straﬂe, 10439, Berlin;71,8;2149;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming apartment located in Friedrichshagen;;3 Rooms;Bˆlschestraﬂe, 12587, Berlin;120;2200;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Just refurbished luxury 70 sqm two bathrooms, two bedrooms flat located in Charlottenburg, Berlin;;3 Rooms;Haubachstraﬂe, 10585, Berlin;70;3000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Gorgeous home in Prenzlauer Berg Berlin;;3 Rooms;Senefelderstraﬂe, 10437, Berlin;71;2300;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Lovely and quiet loft in Charlottenburg;;3 Rooms;Mindener Straﬂe, 10589, Berlin;92;2000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful Hideaway in Berlin - Mitte;;3 Rooms;Schwedter Straﬂe, 10119, Berlin;88;2500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful fully furnished apartment, 2 bedrooms, eat-in kitchen, bathroom with bathtub;;3 Rooms;Hausburgstraﬂe, 10249, Berlin;71;2550;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Modern & fantastic suite located in Prenzlauer Berg (Berlin);;2 Rooms;Gleimstraﬂe, 10437, Berlin;30;2400;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;New building: 3-room luxury flat in stylish design Volkspark Friedrichshain underfloor heating / lift / terrace/balcony;;4 Rooms;Pufendorfstraﬂe, 10249, Berlin;85;2590;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Unique maisonette apartment with loft character in the trendy district of Schˆneberg, 15 min from KaDeWe;;3 Rooms;Goltzstraﬂe, 10781, Berlin;100;3200;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautifully Renovated Historical Apartment in Reuterkiez;;4 Rooms;Pfl¸gerstraﬂe, 12047, Berlin;80;2200;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Fashionable and spacious flat, Berlin;;3 Rooms;Pestalozzistraﬂe, 10627, Berlin;110;2500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Furnished 2-room flat near Brandenburger Tor in Berlin;;2 Rooms;Unter den Linden, 10117, Berlin;79;2364;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Stylish, Light-Flooded Furnished Loft Penthouse with River View;;2 Rooms;Stralauer Allee, 10245, Berlin;113;2390;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Perfect and lovely penthouse (Berlin);;4 Rooms;Bismarckstraﬂe, 10625, Berlin;125;2650;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful, fantastic apartment with garden between Potsdamer and Alexanderplatz;;3 Rooms;Seydelstraﬂe, 10117, Berlin;115;3500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful flat with access to lake Diana & close to Kurf¸rstendamm;;3 Rooms;Fontanestraﬂe, 14193, Berlin;79;2250;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming, spacious home in Wilmersdorf with large balcony;;2 Rooms;Nikolsburger Platz, 10717, Berlin;75;2290;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Spacious flat apartment Wohnung with living kitchen and balcony in the heart of Neukˆlln;;4 Rooms;Silbersteinstraﬂe, 12051, Berlin;95;2400;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Perfect & fashionable home (Steglitz);;3 Rooms;Mittelstraﬂe, 12167, Berlin;104;2500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Modern Flat in Berlin Mitte near Alexanderplatz;;4 Rooms;Keibelstraﬂe, 10178, Berlin;74;2400;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Luxury apartment in central location with amazing views;;2 Rooms;Voltairestraﬂe, 10179, Berlin;75;2500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;New & modern flat - great view!;;3 Rooms;Guineastraﬂe, 13351, Berlin;90;2750;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Urban Chic: Stylish 2-Bedroom Retreat with Balcony near Zionskirchplatz, Mitte / Prenzlauer Berg;;3 Rooms;Zionskirchstraﬂe, 10119, Berlin;78;2190;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Vintage Style apartment in P.Berg / Pankow;;3 Rooms;Prenzlauer Promenade, 13189, Berlin;70;2500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Stunning 2-Bedroom Apartment in Serene Private Park with Excellent Access to Berlin Mitte;;3 Rooms;Zepernicker Straﬂe, 13125, Berlin;85;100;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;new and light flooded appartment in Berlin Weissensee;;3 Rooms;Charlottenburger Straﬂe, 13086, Berlin;106;2490;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming Altbau flat with view on Landwehrkanal, Berlin Neukoelln;;4 Rooms;Maybachufer, 12047, Berlin;121;2800;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Stylish and cool Design Apartment in the Center of Berlin;;4 Rooms;Perleberger Straﬂe, 10559, Berlin;100;2600;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Cute and cozy apartment in Kˆpenick;;3 Rooms;Edisonstraﬂe, 12459, Berlin;75;2500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Spacious, perfect bright 2 Rooms 90?m≤ Penthouse in Prenzlauer Berg with 2 Balconies at (Mitte);;2 Rooms;Zionskirchstraﬂe, 10119, Berlin;90;2100;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Designer Apartment in Berlin Mitte;;2 Rooms;Chausseestraﬂe, 10115, Berlin;75;2500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Gorgeous loft in Schˆneberg;;3 Rooms;Erdmannstraﬂe, 10827, Berlin;96;2500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Modern, spacious & stylisch home with balcony (Kurf¸rstendamm 10 minutes walking distance);;3 Rooms;W¸rttembergische Straﬂe, 10707, Berlin;78;2100;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Classic Berlin, spacious, mid century furniture;;5 Rooms;Exerzierstraﬂe, 13357, Berlin;125;2290;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming couple hideaway, south terrace, garden view;;3 Rooms;Humperdinckstraﬂe, 12247, Berlin;100;2800;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Fully furnished 102 m≤ period apartment with 4 rooms and 2 balconies in Berlin Friedrichshain.;;4 Rooms;Mainzer Straﬂe, 10247, Berlin;102;3000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful 4-room apartment in Adlershof;;4 Rooms;Silberberger Straﬂe, 12489, Berlin;93;2450;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;3 bedrooms apartment with office in Friedrichshain;;5 Rooms;Simon-Dach-Straﬂe, 10245, Berlin;107;3600;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;nice 5-rooms apartment in Friedrichshagen;;4 Rooms;Charlotte-E.-Pauly-Straﬂe, 12587, Berlin;130;2800;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright, Fully Furnished 4-Room Designer Apartment with Balcony | Friedrichshain | 190?sqm | From June 1st | No Flat Shares | Pets Allowed;;4 Rooms;Gr¸nberger Straﬂe, 10245, Berlin;190;3200;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Bright Loft-Style Designer Apartment in Berlin Mitte Linienstraﬂe;;2 Rooms;Linienstraﬂe, 10115, Berlin;85;2870;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Spacious two bedroom suite in excellent location;;3 Rooms;Else-Lasker-Sch¸ler-Straﬂe, 10783, Berlin;76;3000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming 3-room attic apartment in Berlin-Steglitz;;4 Rooms;Sch¸tzenstraﬂe, 12165, Berlin;108;2800;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Amazing, gorgeous apartment in Mitte, Berlin;;2 Rooms;Luisenstraﬂe, 10117, Berlin;75;2800;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Exklusive Maisonnette-Wohnung in Premiumlage in Mitte;;3 Rooms;Behrenstraﬂe, 10117, Berlin;140;2900;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Nice apartment in Kˆpenick, Berlin;;3 Rooms;Charlotte-E.-Pauly-Straﬂe, 12587, Berlin;130;2600;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Elegant Apartment with Furnished Kitchen and Balcony in Park-Rich Pankow - Ideal for Couples/family;;3 Rooms;Wilhelm-Kuhr-Straﬂe, 13359, Berlin;95;2700;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Luxuriously renovated and fully furnished apartment;;3 Rooms;Friedenstraﬂe, 10249, Berlin;90;2770;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Charming 3-room attic apartment in Berlin-Steglitz;;4 Rooms;Sch¸tzenstraﬂe, 12165, Berlin;108;2800;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Amazing, gorgeous apartment in Mitte, Berlin;;2 Rooms;Luisenstraﬂe, 10117, Berlin;75;2800;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Exklusive Maisonnette-Wohnung in Premiumlage in Mitte;;3 Rooms;Behrenstraﬂe, 10117, Berlin;140;2900;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Nice apartment in Kˆpenick, Berlin;;3 Rooms;Charlotte-E.-Pauly-Straﬂe, 12587, Berlin;130;2600;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Elegant Apartment with Furnished Kitchen and Balcony in Park-Rich Pankow - Ideal for Couples/family;;3 Rooms;Wilhelm-Kuhr-Straﬂe, 13359, Berlin;95;2700;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Luxuriously renovated and fully furnished apartment;;3 Rooms;Friedenstraﬂe, 10249, Berlin;90;2770;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Traumhaft schˆnes, groﬂz¸giges Apartment direkt an der Eberswalder Straﬂe;;3 Rooms;Knaackstraﬂe, 10435, Berlin;100;2800;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;STYLISH FURNISHED ATTIC APARTMENT IN GRUNEWALD;;2 Rooms;Lynarstraﬂe, 14193, Berlin;95;2900;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Elegant Furnished Penthouse in Historic Berlin-Mitte ñ 160 m≤ with Terrace and Stunning Views;;5 Rooms;Oranienburger Straﬂe, 10117, Berlin;160;3700;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Wonderful temporary apartment in Prenzlauer Berg;;3 Rooms;Winsstraﬂe, 10405, Berlin;96;2880;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful modern suit in Charlottenburg;;3 Rooms;Goethestraﬂe, 10625, Berlin;85;2400;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful rooftop apartment in Kreuzberg with two terraces;;3 Rooms;Waldemarstraﬂe, 10999, Berlin;79;2500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Spacious 3 bedroom apartment with open plan kitchen / Dining room;;4 Rooms;Lausitzer Straﬂe, 10999, Berlin;108;2900;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Your Green Escape in Berlin Mitte ñ Townhouse with Balcony & Garden;;4 Rooms;Veteranenstraﬂe, 10119, Berlin;133;4100;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Stunning Apartment, fantastic terrace, high ceilings, near Potsdamer Platz;;2 Rooms;Am Karlsbad, 10785, Berlin;100;3000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful Duplex Penthouse in Mitte with 2 private roof tops;;4 Rooms;Linienstraﬂe, 10119, Berlin;140;4300;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Family Friendly Altbau Magic in Kreuzberg / Bergmannkiez;;4 Rooms;Gneisenaustraﬂe, 10961, Berlin;130;4000;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful, cozy, modern loft in Charlottenburg;;3 Rooms;Pestalozzistraﬂe, 10627, Berlin;120;3500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Amazing flat with nice neighbours;;4 Rooms;Rosa-Luxemburg-Straﬂe, 10178, Berlin;143;3500;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;City Apartment/Town House in Mitte (Berlin) in Gallery quarter;;4 Rooms;Linienstraﬂe, 10115, Berlin;130;3450;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Beautiful home in Potsdam Babelsberg with 5 bedrooms;;6 Rooms;Fontanestraﬂe, 14482, Potsdam;140;4600;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Wonderful & new apartment near kadewe and tiergarten;;3 Rooms;Else-Lasker-Sch¸ler-Straﬂe, 10783, Berlin;104;3600;;;
2025-12-11 00:00;Berlin;Wunderflats;Berlin;Apartment with a view of Fasanenplatz;;3 Rooms;Fasanenstraﬂe, 10719, Berlin;122;3800;;;
